sample_id,answer_changed,transition_group,stable_correct,broken,repaired,stable_wrong,stable_wrong_same,stable_wrong_different,gold_answer,clean_answer,swap_answer,clean_rationale_chars,swap_rationale_chars,clean_final_marker,swap_final_marker,skip_reason,clean_model_clean_rationale_clean_score_norm,clean_model_clean_rationale_clean_score_raw,clean_model_clean_rationale_clean_tokens,clean_model_clean_rationale_swap_score_norm,clean_model_clean_rationale_swap_score_raw,clean_model_clean_rationale_swap_tokens,clean_model_clean_rationale_gold_score_norm,clean_model_clean_rationale_gold_score_raw,clean_model_clean_rationale_gold_tokens,clean_model_clean_rationale_clean_minus_swap_margin_norm,clean_model_clean_rationale_clean_minus_swap_margin_raw,clean_model_swap_rationale_clean_score_norm,clean_model_swap_rationale_clean_score_raw,clean_model_swap_rationale_clean_tokens,clean_model_swap_rationale_swap_score_norm,clean_model_swap_rationale_swap_score_raw,clean_model_swap_rationale_swap_tokens,clean_model_swap_rationale_gold_score_norm,clean_model_swap_rationale_gold_score_raw,clean_model_swap_rationale_gold_tokens,clean_model_swap_rationale_clean_minus_swap_margin_norm,clean_model_swap_rationale_clean_minus_swap_margin_raw,direct_swap_model_clean_rationale_clean_score_norm,direct_swap_model_clean_rationale_clean_score_raw,direct_swap_model_clean_rationale_clean_tokens,direct_swap_model_clean_rationale_swap_score_norm,direct_swap_model_clean_rationale_swap_score_raw,direct_swap_model_clean_rationale_swap_tokens,direct_swap_model_clean_rationale_gold_score_norm,direct_swap_model_clean_rationale_gold_score_raw,direct_swap_model_clean_rationale_gold_tokens,direct_swap_model_clean_rationale_clean_minus_swap_margin_norm,direct_swap_model_clean_rationale_clean_minus_swap_margin_raw,direct_swap_model_swap_rationale_clean_score_norm,direct_swap_model_swap_rationale_clean_score_raw,direct_swap_model_swap_rationale_clean_tokens,direct_swap_model_swap_rationale_swap_score_norm,direct_swap_model_swap_rationale_swap_score_raw,direct_swap_model_swap_rationale_swap_tokens,direct_swap_model_swap_rationale_gold_score_norm,direct_swap_model_swap_rationale_gold_score_raw,direct_swap_model_swap_rationale_gold_tokens,direct_swap_model_swap_rationale_clean_minus_swap_margin_norm,direct_swap_model_swap_rationale_clean_minus_swap_margin_raw,clean_model_rationale_effect_norm,direct_swap_model_rationale_effect_norm,model_effect_clean_rationale_norm,model_effect_swap_rationale_norm,clean_model_rationale_effect_raw,direct_swap_model_rationale_effect_raw,model_effect_clean_rationale_raw,model_effect_swap_rationale_raw
mgsm_0112,True,broken,False,True,False,False,False,False,24,24,3,149,1117,The answer is,none_found,,-0.0021567894145846367,-0.00647036824375391,3,-4.93289852142334,-9.86579704284668,2,-0.0021567894145846367,-0.00647036824375391,3,4.930741732008755,9.859326674602926,-0.16026383638381958,-0.48079150915145874,3,-1.1647813320159912,-2.3295626640319824,2,-0.16026383638381958,-0.48079150915145874,3,1.0045174956321716,1.8487711548805237,-0.002711137756705284,-0.008133413270115852,3,-3.988286018371582,-7.976572036743164,2,-0.002711137756705284,-0.008133413270115852,3,3.9855748806148767,7.968438623473048,-0.48967504501342773,-1.4690251350402832,3,-0.6667559742927551,-1.3335119485855103,2,-0.48967504501342773,-1.4690251350402832,3,0.1770809292793274,-0.13551318645477295,-3.9262242363765836,-3.8084939513355494,-0.9451668513938785,-0.8274365663528442,-8.010555519722402,-8.103951809927821,-1.8908880511298776,-1.9842843413352966
mgsm_0113,True,stable_wrong,False,False,False,True,False,True,25,35,30,203,607,答案是 ,Final Answer: The answer is,,-0.004190750730534394,-0.012572252191603184,3,-3.347940762837728,-10.043822288513184,3,-3.7075217564900718,-11.122565269470215,3,3.3437500121071935,10.03125003632158,-2.16316811243693,-6.489504337310791,3,-0.1735848387082418,-0.5207545161247253,3,-2.37913449605306,-7.13740348815918,3,-1.9895832737286885,-5.968749821186066,-0.01303408294916153,-0.03910224884748459,3,-3.028659184773763,-9.085977554321289,3,-3.376153310139974,-10.128459930419922,3,3.0156251018246016,9.046875305473804,-2.303486188252767,-6.910458564758301,3,-0.22536118825276694,-0.6760835647583008,3,-2.7372398376464844,-8.211719512939453,3,-2.078125,-6.234375,-5.333333285835882,-5.093750101824602,-0.32812491028259183,-0.08854172627131152,-15.999999857507646,-15.281250305473804,-0.9843747308477759,-0.2656251788139343
mgsm_0114,True,repaired,False,False,True,False,False,False,6,1800,6,234,767,答案是:,the answer is,,-0.26380369663238523,-1.3190184831619263,5,-5.143062591552734,-10.286125183105469,2,-5.143062591552734,-10.286125183105469,2,4.8792588949203495,8.967106699943542,-2.1312397003173826,-10.656198501586914,5,-0.0067823887802660465,-0.013564777560532093,2,-0.0067823887802660465,-0.013564777560532093,2,-2.1244573115371166,-10.642633724026382,-0.2763331413269043,-1.3816657066345215,5,-4.129064559936523,-8.258129119873047,2,-4.129064559936523,-8.258129119873047,2,3.8527314186096193,6.876463413238525,-1.9779830932617188,-9.889915466308594,5,-0.02898382395505905,-0.0579676479101181,2,-0.02898382395505905,-0.0579676479101181,2,-1.9489992693066598,-9.831947818398476,-7.003716206457466,-5.8017306879162795,-1.0265274763107302,0.1754580422304568,-19.609740423969924,-16.708411231637,-2.090643286705017,0.8106859056279063
mgsm_0115,True,stable_wrong,False,False,False,True,False,True,90,24,1,367,747,none_found,none_found,,-1.353938102722168,-4.061814308166504,3,-0.5891809463500977,-1.1783618927001953,2,-1.1683882872263591,-3.505164861679077,3,-0.7647571563720703,-2.8834524154663086,-1.5225149790445964,-4.567544937133789,3,-0.3387606143951416,-0.6775212287902832,2,-1.5960474014282227,-4.788142204284668,3,-1.1837543646494548,-3.890023708343506,-1.381044864654541,-4.143134593963623,3,-0.6090264916419983,-1.2180529832839966,2,-1.2881033420562744,-3.8643100261688232,3,-0.7720183730125427,-2.9250816106796265,-1.4029343922932942,-4.208803176879883,3,-0.34181851148605347,-0.6836370229721069,2,-1.7234985033671062,-5.170495510101318,3,-1.0611158808072407,-3.525166153907776,-0.4189972082773845,-0.289097507794698,-0.007261216640472412,0.1226384838422141,-1.0065712928771973,-0.6000845432281494,-0.04162919521331787,0.36485755443573
mgsm_0116,True,stable_wrong,False,False,False,True,False,True,42,7,1,402,413,none_found,none_found,,-0.4686565101146698,-0.9373130202293396,2,-1.6561565399169922,-3.3123130798339844,2,-2.2584921518961587,-6.775476455688477,3,1.1875000298023224,2.3750000596046448,-0.48671025037765503,-0.9734205007553101,2,-1.7913978099822998,-3.5827956199645996,2,-2.0099291801452637,-6.029787540435791,3,1.3046875596046448,2.6093751192092896,-0.6206767559051514,-1.2413535118103027,2,-1.1050517559051514,-2.2101035118103027,2,-1.8294382095336914,-5.488314628601074,3,0.484375,0.96875,-0.5820283889770508,-1.1640567779541016,2,-1.2773408889770508,-2.5546817779541016,2,-1.689332644144694,-5.067997932434082,3,0.6953125,1.390625,0.11718752980232239,0.2109375,-0.7031250298023224,-0.6093750596046448,0.23437505960464478,0.421875,-1.4062500596046448,-1.2187501192092896
mgsm_0117,True,broken,False,True,False,False,False,False,360,360,180,133,194,The answer is,The answer is,,-0.0011818846687674522,-0.004727538675069809,4,-2.7324585914611816,-10.929834365844727,4,-0.0011818846687674522,-0.004727538675069809,4,2.731276706792414,10.925106827169657,-2.8759655952453613,-11.503862380981445,4,-0.03135628625750542,-0.12542514503002167,4,-2.8759655952453613,-11.503862380981445,4,-2.844609308987856,-11.378437235951424,-0.002197621390223503,-0.008790485560894012,4,-2.3209290504455566,-9.283716201782227,4,-0.002197621390223503,-0.008790485560894012,4,2.318731429055333,9.274925716221333,-2.5013010501861572,-10.005204200744629,4,-0.034433066844940186,-0.13773226737976074,4,-2.5013010501861572,-10.005204200744629,4,-2.466867983341217,-9.867471933364868,-5.57588601578027,-4.78559941239655,-0.41254527773708105,0.37774132564663887,-22.30354406312108,-19.1423976495862,-1.6501811109483242,1.5109653025865555
mgsm_0118,False,stable_correct,True,False,False,False,False,False,4,4,4,139,1014,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0119,False,stable_wrong,False,False,False,True,True,False,95200,40,40,366,757,none_found,none_found,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0120,False,stable_correct,True,False,False,False,False,False,240,240,240,177,768,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0121,False,stable_correct,True,False,False,False,False,False,27,27,27,261,565,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0122,True,stable_wrong,False,False,False,True,False,True,48,25,67,611,780,Final Answer: The answer is,Final Answer: The answer is,,-0.03737108161052068,-0.11211324483156204,3,-4.807229677836101,-14.4216890335083,3,-4.313632965087891,-12.940898895263672,3,4.76985859622558,14.309575788676739,-4.20319398244222,-12.60958194732666,3,-0.012690862019856771,-0.03807258605957031,3,-4.456216812133789,-13.368650436401367,3,-4.190503120422363,-12.57150936126709,-0.02891716609398524,-0.08675149828195572,3,-4.289658546447754,-12.868975639343262,3,-3.8704522450764975,-11.611356735229492,3,4.260741380353768,12.782224141061306,-3.430140177408854,-10.290420532226562,3,-0.009638024494051933,-0.0289140734821558,3,-3.993753433227539,-11.981260299682617,3,-3.420502152914802,-10.261506458744407,-8.960361716647943,-7.681243533268571,-0.5091172158718118,0.7700009675075612,-26.88108514994383,-23.043730599805713,-1.5273516476154327,2.310002902522683
mgsm_0123,False,stable_correct,True,False,False,False,False,False,50,50,50,234,734,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0124,True,stable_wrong,False,False,False,True,False,True,10,50,40,295,314,The answer is,答案是:,,-0.0018990409250060718,-0.005697122775018215,3,-3.3501125971476235,-10.050337791442871,3,-2.980879783630371,-8.942639350891113,3,3.3482135562226176,10.044640668667853,-3.6488803227742515,-10.946640968322754,3,-0.002838078265388807,-0.00851423479616642,3,-3.087126096089681,-9.261378288269043,3,-3.6460422445088625,-10.938126733526587,-0.0036912504583597183,-0.011073751375079155,3,-2.7900946935017905,-8.370284080505371,3,-2.4254396756490073,-7.2763190269470215,3,2.786403443043431,8.359210329130292,-3.069676081339518,-9.209028244018555,3,-0.00303928026308616,-0.00911784078925848,3,-2.520554701487223,-7.56166410446167,3,-3.0666368010764318,-9.199910403229296,-6.99425580073148,-5.853040244119862,-0.5618101131791868,0.5794054434324307,-20.98276740219444,-17.559120732359588,-1.685430339537561,1.7382163302972913
mgsm_0125,True,repaired,False,False,True,False,False,False,10,4,10,760,790,the answer is,The answer is,,-0.010144311934709549,-0.020288623869419098,2,-3.4908596674601235,-10.472579002380371,3,-3.4908596674601235,-10.472579002380371,3,3.480715355525414,10.452290378510952,-5.854825496673584,-11.709650993347168,2,-0.007472398380438487,-0.02241719514131546,3,-0.007472398380438487,-0.02241719514131546,3,-5.847353098293145,-11.687233798205853,-0.06302191317081451,-0.12604382634162903,2,-3.2227420806884766,-9.66822624206543,3,-3.2227420806884766,-9.66822624206543,3,3.159720167517662,9.5421824157238,-5.162219047546387,-10.324438095092773,2,-0.00933889796336492,-0.028016693890094757,3,-0.00933889796336492,-0.028016693890094757,3,-5.152880149583022,-10.296421401202679,-9.32806845381856,-8.312600317100685,-0.32099518800775195,0.6944729487101231,-22.139524176716805,-19.83860381692648,-0.9101079627871513,1.3908123970031738
mgsm_0126,False,stable_correct,True,False,False,False,False,False,82,82,82,315,414,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0127,True,broken,False,True,False,False,False,False,120,120,58,108,384,The answer is,none_found,,-0.0031656455248594284,-0.012662582099437714,4,-6.103925069173177,-18.31177520751953,3,-0.0031656455248594284,-0.012662582099437714,4,6.100759423648317,18.299112625420094,-3.1852500438690186,-12.741000175476074,4,-0.004686582523087661,-0.014059747569262981,3,-3.1852500438690186,-12.741000175476074,4,-3.180563461345931,-12.726940427906811,-0.0029911966994404793,-0.011964786797761917,4,-5.285790125528972,-15.857370376586914,3,-0.0029911966994404793,-0.011964786797761917,4,5.282798928829531,15.845405589789152,-2.7506155967712402,-11.002462387084961,4,-0.007519630715250969,-0.022558892145752907,3,-2.7506155967712402,-11.002462387084961,4,-2.7430959660559893,-10.979903494939208,-9.281322884994248,-8.025894894885521,-0.8179604948187862,0.4374674952899418,-31.026053053326905,-26.82530908472836,-2.4537070356309414,1.7470369329676032
mgsm_0128,True,stable_wrong,False,False,False,True,False,True,880,10,5,376,873,none_found,none_found,,-1.0827179749806721,-3.2481539249420166,3,-1.1391890048980713,-2.2783780097961426,2,-1.5889188051223755,-6.355675220489502,4,0.05647102991739916,-0.969775915145874,-0.7946157455444336,-2.383847236633301,3,-1.1868312358856201,-2.3736624717712402,2,-3.1204051971435547,-12.481620788574219,4,0.3922154903411865,-0.010184764862060547,-1.0658167203267415,-3.1974501609802246,3,-1.2296881675720215,-2.459376335144043,2,-1.5279053449630737,-6.111621379852295,4,0.16387144724528002,-0.7380738258361816,-1.0043868223826091,-3.013160467147827,3,-1.1395437717437744,-2.279087543487549,2,-3.1740455627441406,-12.696182250976562,4,0.1351569493611653,-0.7340729236602783,0.33574446042378736,-0.02871449788411473,0.10740041732788086,-0.25705854098002123,0.9595911502838135,0.00400090217590332,0.23170208930969238,-0.7238881587982178
mgsm_0129,True,repaired,False,False,True,False,False,False,10000,500,10000,430,353,none_found,The answer is,,-1.416013240814209,-5.664052963256836,4,-1.1645479996999104,-6.987287998199463,6,-1.1645479996999104,-6.987287998199463,6,-0.2514652411142986,1.323235034942627,-3.0891857147216797,-12.356742858886719,4,-0.9689706961313883,-5.81382417678833,6,-0.9689706961313883,-5.81382417678833,6,-2.1202150185902915,-6.542918682098389,-1.3505569696426392,-5.402227878570557,4,-1.1493229866027832,-6.895937919616699,6,-1.1493229866027832,-6.895937919616699,6,-0.20123398303985596,1.4937100410461426,-2.7962255477905273,-11.18490219116211,4,-0.9050049781799316,-5.43002986907959,6,-0.9050049781799316,-5.43002986907959,6,-1.8912205696105957,-5.7548723220825195,-1.868749777475993,-1.6899865865707397,0.05023125807444262,0.22899444897969579,-7.866153717041016,-7.248582363128662,0.17047500610351562,0.7880463600158691
mgsm_0130,False,stable_correct,True,False,False,False,False,False,30,30,30,184,601,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0131,False,stable_correct,True,False,False,False,False,False,940,940,940,188,403,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0132,False,stable_correct,True,False,False,False,False,False,60,60,60,274,269,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0133,True,broken,False,True,False,False,False,False,13,13,37,141,952,The answer is,Final Answer: The answer is,,-0.004168328208227952,-0.012504984624683857,3,-4.576045672098796,-13.728137016296387,3,-0.004168328208227952,-0.012504984624683857,3,4.571877343890568,13.715632031671703,-3.9072081247965493,-11.721624374389648,3,-0.015421910832325617,-0.04626573249697685,3,-3.9072081247965493,-11.721624374389648,3,-3.891786213964224,-11.675358641892672,-0.0036429880807797113,-0.010928964242339134,3,-3.9677680333455405,-11.903304100036621,3,-0.0036429880807797113,-0.010928964242339134,3,3.964125045264761,11.892375135794282,-3.6337623596191406,-10.901287078857422,3,-0.02225496123234431,-0.06676488369703293,3,-3.6337623596191406,-10.901287078857422,3,-3.6115073983867965,-10.834522195160389,-8.463663557854792,-7.575632443651557,-0.6077522986258073,0.2802788155774274,-25.390990673564374,-22.72689733095467,-1.823256895877421,0.8408364467322826
mgsm_0134,False,stable_wrong,False,False,False,True,True,False,720,3120,3120,158,126,The answer is,最终答案:,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0135,True,stable_wrong,False,False,False,True,False,True,40,55,50,106,844,The answer is,none_found,,-0.003943605038026969,-0.011830815114080906,3,-4.326860109965007,-12.98058032989502,3,-4.154064178466797,-12.46219253540039,3,4.3229165049269795,12.968749514780939,-2.2458596229553223,-6.737578868865967,3,-0.006276321907838185,-0.018828965723514557,3,-3.7712510426839194,-11.313753128051758,3,-2.239583301047484,-6.718749903142452,-0.003875048210223516,-0.011625144630670547,3,-3.608041763305664,-10.824125289916992,3,-3.6271066665649414,-10.881319999694824,3,3.6041667150954404,10.812500145286322,-1.9488005638122559,-5.846401691436768,3,-0.016509002695480984,-0.04952700808644295,3,-3.2802467346191406,-9.840740203857422,3,-1.9322915611167748,-5.796874683350325,-6.562499805974463,-5.536458276212215,-0.7187497898315391,0.30729173993070913,-19.68749941792339,-16.609374828636646,-2.156249369494617,0.9218752197921276
mgsm_0136,False,stable_correct,True,False,False,False,False,False,6,6,6,201,198,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0137,False,stable_wrong,False,False,False,True,True,False,29,29.00,29.00,294,280,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0138,True,stable_wrong,False,False,False,True,False,True,105,20,35,382,1057,none_found,none_found,,-0.8937555154164633,-2.6812665462493896,3,-2.0404184659322104,-6.121255397796631,3,-3.1772360801696777,-12.708944320678711,4,1.146662950515747,3.439988851547241,-2.917475382486979,-8.752426147460938,3,-0.05521753430366516,-0.16565260291099548,3,-2.373831033706665,-9.49532413482666,4,-2.862257848183314,-8.586773544549942,-0.8963809808095297,-2.689142942428589,3,-2.1005454063415527,-6.301636219024658,3,-2.6582448482513428,-10.632979393005371,4,1.204164425532023,3.6124932765960693,-2.74168332417806,-8.22504997253418,3,-0.08715103069941203,-0.2614530920982361,3,-2.432194232940674,-9.728776931762695,4,-2.654532293478648,-7.963596880435944,-4.0089207986990605,-3.858696719010671,0.057501475016275894,0.2077255547046657,-12.026762396097183,-11.576090157032013,0.17250442504882812,0.6231766641139984
mgsm_0139,True,broken,False,True,False,False,False,False,70,70,58,170,84,The answer is,答案是:,,-0.005234527712066968,-0.015703583136200905,3,-4.628572146097819,-13.885716438293457,3,-0.005234527712066968,-0.015703583136200905,3,4.623337618385753,13.870012855157256,-4.2495425542195635,-12.748627662658691,3,-0.0013271858915686607,-0.003981557674705982,3,-4.2495425542195635,-12.748627662658691,3,-4.248215368327995,-12.744646104983985,-0.004856623398760955,-0.014569870196282864,3,-3.7911863327026367,-11.37355899810791,3,-0.004856623398760955,-0.014569870196282864,3,3.786329709303876,11.358989127911627,-3.7651147842407227,-11.295344352722168,3,-0.004288009988764922,-0.012864029966294765,3,-3.7651147842407227,-11.295344352722168,3,-3.760826774251958,-11.282480322755873,-8.871552986713748,-7.547156483555834,-0.8370079090818767,0.48738859407603696,-26.61465896014124,-22.6414694506675,-2.511023727245629,1.4621657822281122
mgsm_0140,False,stable_correct,True,False,False,False,False,False,20,20,20,423,345,none_found,none_found,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0141,True,broken,False,True,False,False,False,False,400,400,2,107,785,The answer is,none_found,,-0.0024640627671033144,-0.009856251068413258,4,-4.762726306915283,-9.525452613830566,2,-0.0024640627671033144,-0.009856251068413258,4,4.76026224414818,9.515596362762153,-1.3943649530410767,-5.577459812164307,4,-1.3117916584014893,-2.6235833168029785,2,-1.3943649530410767,-5.577459812164307,4,-0.0825732946395874,-2.953876495361328,-0.0027890559285879135,-0.011156223714351654,4,-4.0054826736450195,-8.010965347290039,2,-0.0027890559285879135,-0.011156223714351654,4,4.002693617716432,7.999809123575687,-1.2575023174285889,-5.0300092697143555,4,-1.1272659301757812,-2.2545318603515625,2,-1.2575023174285889,-5.0300092697143555,4,-0.13023638725280762,-2.775477409362793,-4.842835538787767,-4.132930004969239,-0.7575686264317483,-0.047663092613220215,-12.469472858123481,-10.77528653293848,-1.5157872391864657,0.17839908599853516
mgsm_0142,True,repaired,False,False,True,False,False,False,140,210,140,242,741,The answer is,the answer is,,-0.016726704314351082,-0.06690681725740433,4,-2.3475401401519775,-9.39016056060791,4,-2.3475401401519775,-9.39016056060791,4,2.3308134358376265,9.323253743350506,-2.288867473602295,-9.15546989440918,4,-0.24724026024341583,-0.9889610409736633,4,-0.24724026024341583,-0.9889610409736633,4,-2.041627213358879,-8.166508853435516,-0.009857391938567162,-0.039429567754268646,4,-1.8781579732894897,-7.512631893157959,4,-1.8781579732894897,-7.512631893157959,4,1.8683005813509226,7.47320232540369,-1.9406089782714844,-7.7624359130859375,4,-0.15306705236434937,-0.6122682094573975,4,-0.15306705236434937,-0.6122682094573975,4,-1.787541925907135,-7.15016770362854,-4.3724406491965055,-3.6558425072580576,-0.4625128544867039,0.2540852874517441,-17.489762596786022,-14.62337002903223,-1.8500514179468155,1.0163411498069763
mgsm_0143,True,stable_wrong,False,False,False,True,False,True,16,13.2,1.2,239,649,The answer is,none_found,,-0.045940840244293214,-0.22970420122146606,5,-3.9810500144958496,-15.924200057983398,4,-3.961449305216471,-11.884347915649414,3,3.9351091742515565,15.694495856761932,-0.6651006221771241,-3.32550311088562,5,-2.7447662353515625,-10.97906494140625,4,-4.310766220092773,-12.93229866027832,3,2.0796656131744387,7.65356183052063,-0.017624829709529877,-0.08812414854764938,5,-2.64467716217041,-10.57870864868164,4,-3.2524916330973306,-9.757474899291992,3,2.62705233246088,10.490584500133991,-0.6872862815856934,-3.436431407928467,5,-2.4993374347686768,-9.997349739074707,4,-4.1495052973429365,-12.448515892028809,3,1.8120511531829835,6.56091833114624,-1.8554435610771178,-0.8150011792778966,-1.3080568417906764,-0.26761445999145517,-8.040934026241302,-3.929666168987751,-5.203911356627941,-1.0926434993743896
mgsm_0144,True,broken,False,True,False,False,False,False,20,20,5,384,1019,The answer is,none_found,,-0.006662766138712565,-0.019988298416137695,3,-5.728736400604248,-11.457472801208496,2,-0.006662766138712565,-0.019988298416137695,3,5.722073634465535,11.437484502792358,-1.1986583073933919,-3.595974922180176,3,-1.2224278450012207,-2.4448556900024414,2,-1.1986583073933919,-3.595974922180176,3,0.02376953760782885,-1.1511192321777344,-0.004492535255849361,-0.013477605767548084,3,-5.037936687469482,-10.075873374938965,2,-0.004492535255849361,-0.013477605767548084,3,5.033444152213633,10.062395769171417,-1.2841197649637859,-3.8523592948913574,3,-1.349320411682129,-2.698640823364258,2,-1.2841197649637859,-3.8523592948913574,3,0.06520064671834302,-1.1537184715270996,-5.698304096857706,-4.96824350549529,-0.6886294822519021,0.041431109110514175,-12.588603734970093,-11.216114240698516,-1.3750887336209416,-0.0025992393493652344
mgsm_0145,False,stable_correct,True,False,False,False,False,False,4000,4000,4000,242,227,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0146,True,stable_wrong,False,False,False,True,False,True,2125,2375,2750,220,464,The answer is,The answer is,,-0.0013814580626785756,-0.006907290313392878,5,-2.6769573211669924,-13.384786605834961,5,-2.7199989318847657,-13.599994659423828,5,2.6755758631043136,13.377879315521568,-2.839020919799805,-14.195104598999023,5,-0.0019476421177387238,-0.009738210588693619,5,-3.107823944091797,-15.539119720458984,5,-2.837073277682066,-14.18536638841033,-0.0018445681780576706,-0.009222840890288353,5,-2.325607109069824,-11.628035545349121,5,-2.3288551330566407,-11.644275665283203,5,2.3237625408917664,11.618812704458833,-2.5827388763427734,-12.913694381713867,5,-0.0024127371609210966,-0.012063685804605484,5,-2.7347158432006835,-13.673579216003418,5,-2.580326139181852,-12.901630695909262,-5.51264914078638,-4.9040886800736185,-0.35181332221254724,0.2567471385002138,-27.563245703931898,-24.520443400368094,-1.7590666110627353,1.2837356925010681
mgsm_0147,True,repaired,False,False,True,False,False,False,75,30,75,832,559,Final Answer: The answer is,Final Answer: The answer is,,-0.009290556112925211,-0.027871668338775635,3,-4.118128140767415,-12.354384422302246,3,-4.118128140767415,-12.354384422302246,3,4.10883758465449,12.32651275396347,-3.117251714070638,-9.351755142211914,3,-0.020565794159968693,-0.06169738247990608,3,-0.020565794159968693,-0.06169738247990608,3,-3.0966859199106693,-9.290057759732008,-0.006533892825245857,-0.01960167847573757,3,-3.390773137410482,-10.172319412231445,3,-3.390773137410482,-10.172319412231445,3,3.384239244585236,10.152717733755708,-2.7875874837239585,-8.362762451171875,3,-0.041618148485819496,-0.1248544454574585,3,-0.041618148485819496,-0.1248544454574585,3,-2.745969335238139,-8.237908005714417,-7.205523504565159,-6.130208579823375,-0.7245983400692535,0.3507165846725302,-21.61657051369548,-18.390625739470124,-2.1737950202077627,1.0521497540175915
mgsm_0148,True,stable_wrong,False,False,False,True,False,True,30,22,6,149,890,The answer is,the answer is,,-0.0025425031781196594,-0.007627509534358978,3,-6.035035610198975,-12.07007122039795,2,-3.51994260152181,-10.55982780456543,3,6.032493107020855,12.06244371086359,-3.1141153971354165,-9.34234619140625,3,-0.18732669949531555,-0.3746533989906311,2,-4.067765871683757,-12.20329761505127,3,-2.926788697640101,-8.967692792415619,-0.002635254214207331,-0.007905762642621994,3,-5.144425392150879,-10.288850784301758,2,-3.2725537618001304,-9.81766128540039,3,5.141790137936671,10.280945021659136,-2.857593854268392,-8.572781562805176,3,-0.3611740469932556,-0.7223480939865112,2,-3.8195673624674478,-11.458702087402344,3,-2.4964198072751365,-7.8504334688186646,-8.959281804660955,-7.638209945211807,-0.8907029690841837,0.4303688903649645,-21.03013650327921,-18.1313784904778,-1.7814986892044544,1.1172593235969543
mgsm_0149,False,stable_correct,True,False,False,False,False,False,16,16,16,257,304,The answer is,答案是:,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0150,True,stable_wrong,False,False,False,True,False,True,4,80,264,417,353,none_found,none_found,,-1.5526944796244304,-4.658083438873291,3,-1.4865972995758057,-5.946389198303223,4,-1.2380216121673584,-2.476043224334717,2,-0.06609718004862475,1.2883057594299316,-2.8141695658365884,-8.442508697509766,3,-1.7363998889923096,-6.945599555969238,4,-1.3477855920791626,-2.695571184158325,2,-1.0777696768442788,-1.4969091415405273,-1.7208935419718425,-5.162680625915527,3,-1.4555351734161377,-5.822140693664551,4,-1.2677197456359863,-2.5354394912719727,2,-0.2653583685557048,0.6594600677490234,-2.5882856051127114,-7.764856815338135,3,-1.556020736694336,-6.224082946777344,4,-1.4088335037231445,-2.817667007446289,2,-1.0322648684183755,-1.540773868560791,-1.011672496795654,-0.7669064998626707,-0.19926118850708008,0.04550480842590332,-2.785214900970459,-2.2002339363098145,-0.6288456916809082,-0.04386472702026367
